Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 73.0.3683.103,,2019-05-03 10:33:00,2019-05-03 10:44:21,"11m - 21,656s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 73.0.3683.103,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-05-03 10:33:01,2019-05-03 10:37:04,"4m - 3,520s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-03 10:33:04,2019-05-03 10:33:45,"40,386s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-05-03 10:33:45,2019-05-03 10:33:45,"0,060s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-03 10:33:45,2019-05-03 10:33:48,"3,009s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 73.0.3683.103,,2019-05-03 10:33:48,2019-05-03 10:33:48,"0,105s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 73.0.3683.103,,2019-05-03 10:33:48,2019-05-03 10:33:48,"0,070s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 73.0.3683.103,,2019-05-03 10:33:48,2019-05-03 10:33:48,"0,316s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-03 10:33:48,2019-05-03 10:33:50,"2,010s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-05-03 10:33:50,2019-05-03 10:33:50,"0,069s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 73.0.3683.103,,2019-05-03 10:33:50,2019-05-03 10:33:50,"0,095s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 73.0.3683.103,,2019-05-03 10:33:50,2019-05-03 10:33:54,"3,310s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-03 10:33:54,2019-05-03 10:33:56,"2,007s",PASSED
