Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 73.0.3683.103,,2019-04-22 13:40:02,2019-04-22 13:48:34,"8m - 31,655s",FAILED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 73.0.3683.103,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-04-22 13:40:03,2019-04-22 13:43:26,"3m - 22,657s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-22 13:40:05,2019-04-22 13:40:29,"24,173s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-04-22 13:40:29,2019-04-22 13:40:29,"0,036s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-22 13:40:29,2019-04-22 13:40:32,"3,008s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 73.0.3683.103,,2019-04-22 13:40:32,2019-04-22 13:40:32,"0,170s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 73.0.3683.103,,2019-04-22 13:40:32,2019-04-22 13:40:33,"0,139s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 73.0.3683.103,,2019-04-22 13:40:33,2019-04-22 13:40:33,"0,576s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:40:33,2019-04-22 13:40:35,"2,007s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-22 13:40:35,2019-04-22 13:40:35,"0,063s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:40:35,2019-04-22 13:40:35,"0,074s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 73.0.3683.103,,2019-04-22 13:40:35,2019-04-22 13:40:38,"2,671s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:40:38,2019-04-22 13:40:40,"2,007s",PASSED
switchToDefaultContent(),Chrome 73.0.3683.103,,2019-04-22 13:40:40,2019-04-22 13:40:40,"0,032s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 73.0.3683.103,,2019-04-22 13:40:40,2019-04-22 13:40:40,"0,091s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:40:40,2019-04-22 13:40:40,"0,064s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""))",Chrome 73.0.3683.103,,2019-04-22 13:40:40,2019-04-22 13:40:41,"0,409s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-22 13:40:41,2019-04-22 13:40:41,"0,025s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:40:41,2019-04-22 13:40:43,"2,006s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:40:43,2019-04-22 13:40:43,"0,075s",PASSED
"focus(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-04-22 13:40:43,2019-04-22 13:40:43,"0,315s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-04-22 13:40:43,2019-04-22 13:40:43,"0,370s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:40:43,2019-04-22 13:40:45,"2,007s",PASSED
