Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.121,,2019-03-22 10:58:55,2019-03-22 11:19:39,"20m - 43,463s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-17788 - (Task A) New Clinical Manager Caregiver Property,Chrome 72.0.3626.121,"Summary: 7 (Task A) New Clinical Manager Caregiver Property & 8  (Task B) Update Care Manager Control in Admission Details >>Phase 1<<
Description: {color:#205081}_*Requirement Coverage*_{color}Â Â 

h3. {color:#205081}7Â  Â (Task A) New Clinical Manager Caregiver Property{color}



*ContinuLink > Caregiver / HR Block > Caregiver Demo. > Other Information*



Under the Caregiver / HR Block Tab in the Caregiver Demographics page we should add a new Radio Button â€œIs Clinical Manger?â€� This will identify a user as a clinical manger.



The radio button must be defaulted to â€œNoâ€� on release.

h3. {color:#205081}8Â  Â  Â (Task B) Update Care Manager Control in Admission Details{color}



*ContinuLink > Client / Intake Block > Admission Details > Care Manager Panel*



We should modify the Care Manager panel to allow for both care manager and Clinical manager entries. We should do this by demoting the content of the panel to a tab labeled â€œCare Managerâ€�, this tab should be the default position of the control. We should also create a new tab labeled â€œClinical Managerâ€�.",2019-03-22 10:58:56,2019-03-22 11:00:34,"1m - 38,135s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-22 10:58:59,2019-03-22 10:59:55,"56,041s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.121,,2019-03-22 10:59:55,2019-03-22 10:59:55,"0,043s",PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-22 10:59:55,2019-03-22 10:59:58,"3,009s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 72.0.3626.121,,2019-03-22 10:59:58,2019-03-22 10:59:59,"0,136s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverHRLink""), 100)",Chrome 72.0.3626.121,,2019-03-22 10:59:59,2019-03-22 10:59:59,"0,120s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverHRLink""))",Chrome 72.0.3626.121,,2019-03-22 10:59:59,2019-03-22 10:59:59,"0,363s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-22 10:59:59,2019-03-22 11:00:01,"2,006s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.121,,2019-03-22 11:00:01,2019-03-22 11:00:01,"0,075s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverDemographics""), 50)",Chrome 72.0.3626.121,,2019-03-22 11:00:01,2019-03-22 11:00:01,"0,107s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverDemographics""))",Chrome 72.0.3626.121,,2019-03-22 11:00:01,2019-03-22 11:00:03,"1,634s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-22 11:00:03,2019-03-22 11:00:05,"2,008s",PASSED
switchToDefaultContent(),Chrome 72.0.3626.121,,2019-03-22 11:00:05,2019-03-22 11:00:05,"0,077s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 72.0.3626.121,,2019-03-22 11:00:05,2019-03-22 11:00:05,"0,157s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17788/LastNameSearch""), 50)",Chrome 72.0.3626.121,,2019-03-22 11:00:05,2019-03-22 11:00:05,"0,260s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK-17788/LastNameSearch""), G_LastNameSearch)",Chrome 72.0.3626.121,,2019-03-22 11:00:05,2019-03-22 11:00:06,"0,483s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-22 11:00:06,2019-03-22 11:00:08,"2,008s",PASSED
