Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/Address/Address""), ""1628 NW 6 St"")",Chrome 75.0.3770.142,,2019-07-29 12:03:10,2019-07-29 12:03:10,"0,236s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:10,2019-07-29 12:03:13,"3,009s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/Address/City""), ""Miami"")",Chrome 75.0.3770.142,,2019-07-29 12:03:13,2019-07-29 12:03:13,"0,171s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:13,2019-07-29 12:03:16,"3,015s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Address/State""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:03:16,2019-07-29 12:03:16,"0,156s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Address/State""), ""Florida"")",Chrome 75.0.3770.142,,2019-07-29 12:03:16,2019-07-29 12:03:16,"0,085s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Address/State""), Keys.chord(ENTER))",Chrome 75.0.3770.142,,2019-07-29 12:03:16,2019-07-29 12:03:17,"0,062s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:03:17,2019-07-29 12:03:22,"5,008s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Address/BtnVerify""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:03:22,2019-07-29 12:03:22,"0,115s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:03:22,2019-07-29 12:03:27,"5,010s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Address/ChkVerify""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:03:27,2019-07-29 12:03:27,"0,123s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:27,2019-07-29 12:03:30,"3,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/Add New Phone Link""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:03:30,2019-07-29 12:03:30,"0,030s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/Add New Phone Link""))",Chrome 75.0.3770.142,,2019-07-29 12:03:30,2019-07-29 12:03:30,"0,124s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:30,2019-07-29 12:03:32,"2,010s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/PhoneType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:03:32,2019-07-29 12:03:32,"0,128s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/PhoneType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 12:03:32,2019-07-29 12:03:32,"0,079s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:32,2019-07-29 12:03:35,"3,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/PhoneNumber""), ""2345698789"")",Chrome 75.0.3770.142,,2019-07-29 12:03:35,2019-07-29 12:03:35,"0,227s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:35,2019-07-29 12:03:38,"3,010s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/chkisprimary""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:03:38,2019-07-29 12:03:38,"0,031s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/chkisprimary""))",Chrome 75.0.3770.142,,2019-07-29 12:03:38,2019-07-29 12:03:39,"0,093s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:39,2019-07-29 12:03:41,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/a_Add to List""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:03:41,2019-07-29 12:03:41,"0,030s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/a_Add to List""))",Chrome 75.0.3770.142,,2019-07-29 12:03:41,2019-07-29 12:03:41,"0,122s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:41,2019-07-29 12:03:43,"2,014s",PASSED
"scrollToElement(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add Discipline""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:03:43,2019-07-29 12:03:43,"0,044s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add Discipline""))",Chrome 75.0.3770.142,,2019-07-29 12:03:43,2019-07-29 12:03:43,"0,138s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:43,2019-07-29 12:03:45,"2,013s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/DisciplineType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:03:45,2019-07-29 12:03:45,"0,120s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/DisciplineType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 12:03:45,2019-07-29 12:03:45,"0,086s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:45,2019-07-29 12:03:48,"3,008s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Begin Date""))",Chrome 75.0.3770.142,,2019-07-29 12:03:48,2019-07-29 12:03:48,"0,007s",NOT_RUN
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Begin Date""), ""04/24/2019"")",Chrome 75.0.3770.142,,2019-07-29 12:03:48,2019-07-29 12:03:48,"0,245s",PASSED
delay(4),Chrome 75.0.3770.142,,2019-07-29 12:03:48,2019-07-29 12:03:52,"4,010s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Effective EndDate""))",Chrome 75.0.3770.142,,2019-07-29 12:03:52,2019-07-29 12:03:52,"0,005s",NOT_RUN
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Effective EndDate""), getDate.DateUtilities.getDateMonthDayYearNumberwithSlash())",Chrome 75.0.3770.142,,2019-07-29 12:03:52,2019-07-29 12:03:52,"0,006s",NOT_RUN
delay(4),Chrome 75.0.3770.142,,2019-07-29 12:03:52,2019-07-29 12:03:52,"0,005s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/ChkPrimaryDiscipline""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:03:52,2019-07-29 12:03:52,"0,028s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/ChkPrimaryDiscipline""))",Chrome 75.0.3770.142,,2019-07-29 12:03:52,2019-07-29 12:03:53,"0,101s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:53,2019-07-29 12:03:55,"2,012s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add to List Discipline""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:03:55,2019-07-29 12:03:55,"0,032s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add to List Discipline""))",Chrome 75.0.3770.142,,2019-07-29 12:03:55,2019-07-29 12:03:55,"0,130s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:55,2019-07-29 12:03:57,"2,009s",PASSED
acceptAlert(),Chrome 75.0.3770.142,,2019-07-29 12:03:57,2019-07-29 12:03:57,"0,026s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:03:57,2019-07-29 12:03:59,"2,008s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:03:59,2019-07-29 12:03:59,"0,022s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLINK - 28718/BannerFrame""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:03:59,2019-07-29 12:03:59,"0,047s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSave""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:03:59,2019-07-29 12:03:59,"0,035s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSave""))",Chrome 75.0.3770.142,,2019-07-29 12:03:59,2019-07-29 12:03:59,"0,397s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:03:59,2019-07-29 12:04:02,"3,016s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:04:02,2019-07-29 12:04:02,"0,030s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.142,,2019-07-29 12:04:02,2019-07-29 12:04:02,"0,074s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Date Of Birth""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:04:02,2019-07-29 12:04:03,"0,177s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Date Of Birth""), ""05/23/1970"")",Chrome 75.0.3770.142,,2019-07-29 12:04:03,2019-07-29 12:04:03,"0,239s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:04:03,2019-07-29 12:04:06,"3,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/u_Continue""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:04:06,2019-07-29 12:04:06,"0,028s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/u_Continue""))",Chrome 75.0.3770.142,,2019-07-29 12:04:06,2019-07-29 12:04:10,"3,817s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:04:10,2019-07-29 12:04:15,"5,012s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.142,,2019-07-29 12:04:15,2019-07-29 12:04:15,"0,026s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:04:15,2019-07-29 12:04:15,"0,019s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.142,,2019-07-29 12:04:15,2019-07-29 12:04:15,"0,066s",PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-29 12:04:15,2019-07-29 12:04:25,"10,011s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Caregiver HR Details""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:04:25,2019-07-29 12:04:25,"0,033s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Caregiver HR Details""))",Chrome 75.0.3770.142,,2019-07-29 12:04:25,2019-07-29 12:04:25,"0,126s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:04:25,2019-07-29 12:04:30,"5,016s",PASSED
acceptAlert(),Chrome 75.0.3770.142,,2019-07-29 12:04:30,2019-07-29 12:04:30,"0,021s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:04:30,2019-07-29 12:04:31,"1,189s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.142,,2019-07-29 12:04:31,2019-07-29 12:04:31,"0,085s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:04:31,2019-07-29 12:04:33,"2,016s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/First Name Caregiver""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,009s",NOT_RUN
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/First Name Caregiver""), G_CaregiverFirstName)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,011s",NOT_RUN
delay(4),Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,014s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/Last Name Caregiver""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,011s",NOT_RUN
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/Last Name Caregiver""), G_CareGiverLastName)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,008s",NOT_RUN
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,010s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverBttnSearch""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,007s",NOT_RUN
"click(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverBttnSearch""))",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,010s",NOT_RUN
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,010s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverLink""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,006s",NOT_RUN
"click(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverLink""))",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,009s",NOT_RUN
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,009s",NOT_RUN
"scrollToElement(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/ChkSameAddress""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:33,"0,045s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/ChkSameAddress""))",Chrome 75.0.3770.142,,2019-07-29 12:04:33,2019-07-29 12:04:34,"0,124s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:04:34,2019-07-29 12:04:39,"5,015s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/RaceType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:04:39,2019-07-29 12:04:39,"0,189s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/RaceType""), Keys.chord(ARROW_UP, ARROW_UP, ENTER))",Chrome 75.0.3770.142,,2019-07-29 12:04:39,2019-07-29 12:04:39,"0,135s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:04:39,2019-07-29 12:04:42,"3,043s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/SexType""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:04:42,2019-07-29 12:04:42,"0,039s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/SexType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:04:42,2019-07-29 12:04:42,"0,109s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:04:42,2019-07-29 12:04:45,"3,011s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Date Of Hire""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 12:04:45,2019-07-29 12:04:45,"0,114s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Date Of Hire""), ""04/24/2019"")",Chrome 75.0.3770.142,,2019-07-29 12:04:45,2019-07-29 12:04:45,"0,189s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:04:45,2019-07-29 12:04:48,"3,015s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:04:48,2019-07-29 12:04:48,"0,027s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLINK - 28718/BannerFrame""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:04:48,2019-07-29 12:04:48,"0,077s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSaveII""), 50)",Chrome 75.0.3770.142,,2019-07-29 12:04:48,2019-07-29 12:04:49,"0,038s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSaveII""))",Chrome 75.0.3770.142,,2019-07-29 12:04:49,2019-07-29 12:04:52,"3,137s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:04:52,2019-07-29 12:04:55,"3,010s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:04:55,2019-07-29 12:04:55,"0,019s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.142,,2019-07-29 12:04:55,2019-07-29 12:04:55,"0,057s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Caregiver Locations""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:04:55,2019-07-29 12:04:55,"0,039s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Caregiver Locations""))",Chrome 75.0.3770.142,,2019-07-29 12:04:55,2019-07-29 12:04:56,"1,210s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 12:04:56,2019-07-29 12:04:58,"2,015s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.142,,2019-07-29 12:04:58,2019-07-29 12:04:58,"0,020s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.142,,2019-07-29 12:04:58,2019-07-29 12:04:58,"0,049s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:04:58,2019-07-29 12:05:03,"5,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Add New Caregiver Location""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:05:03,2019-07-29 12:05:03,"0,042s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Add New Caregiver Location""))",Chrome 75.0.3770.142,,2019-07-29 12:05:03,2019-07-29 12:05:03,"0,122s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-29 12:05:03,2019-07-29 12:05:08,"5,010s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/ZoneNameType""), 100)",Chrome 75.0.3770.142,,2019-07-29 12:05:08,2019-07-29 12:05:08,"0,024s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/ZoneNameType""))",Chrome 75.0.3770.142,,2019-07-29 12:05:08,2019-07-29 12:05:08,"0,119s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 12:05:08,2019-07-29 12:05:11,"3,013s",PASSED
