Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression FrontEnd,Chrome 73.0.3683.86,,2019-03-27 11:05:01,2019-03-27 11:06:23,"1m - 21,850s",FAILED
,,,,,,
Test Cases/Regression Clinical Edge (All Browsers)/CLNK-23349 - ContinuLink - Login,Chrome 73.0.3683.86,"Summary: ContinuLink - Login
Description: ",2019-03-27 11:05:02,2019-03-27 11:05:28,"26,051s",PASSED
openBrowser(G_SiteURL),Chrome 73.0.3683.86,,2019-03-27 11:05:04,2019-03-27 11:05:19,"14,972s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.86,,2019-03-27 11:05:19,2019-03-27 11:05:19,"0,209s",PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-03-27 11:05:19,2019-03-27 11:05:21,"1,359s",PASSED
"setText(findTestObject(""Regression Clinical Edge/CLNK-23349/User""), G_User)",Chrome 73.0.3683.86,,2019-03-27 11:05:21,2019-03-27 11:05:21,"0,711s",PASSED
"setText(findTestObject(""Regression Clinical Edge/CLNK-23349/Password""), G_Password)",Chrome 73.0.3683.86,,2019-03-27 11:05:21,2019-03-27 11:05:22,"0,545s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLNK-23349/Button_LogIn""))",Chrome 73.0.3683.86,,2019-03-27 11:05:22,2019-03-27 11:05:25,"2,986s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.86,,2019-03-27 11:05:25,2019-03-27 11:05:25,"0,142s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/ClientPage/button_Add Schedule""), 60)",Chrome 73.0.3683.86,,2019-03-27 11:05:25,2019-03-27 11:05:26,"0,743s",PASSED
"verifyElementPresent(findTestObject(""Regression Clinical Edge/ClientPage/button_Add Schedule""), 100)",Chrome 73.0.3683.86,,2019-03-27 11:05:26,2019-03-27 11:05:26,"0,155s",PASSED
,,,,,,
Test Cases/Regression Clinical Edge (All Browsers)/CLNK-23497 - CLINICAL EDGE - Start Of Care,Chrome 73.0.3683.86,"Summary: CLINICAL EDGE - Start Of Care
Description: ",2019-03-27 11:05:28,2019-03-27 11:06:22,"54,049s",FAILED
"callTestCase(findTestCase(""Regression Clinical Edge (All Browsers)/CLNK-23349 - ContinuLink - Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-27 11:05:30,2019-03-27 11:05:48,"18,448s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.86,,2019-03-27 11:05:48,2019-03-27 11:05:48,"0,108s",PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-03-27 11:05:48,2019-03-27 11:05:48,"0,099s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.86,,2019-03-27 11:05:48,2019-03-27 11:05:49,"0,086s",PASSED
delay(8),Chrome 73.0.3683.86,,2019-03-27 11:05:49,2019-03-27 11:05:57,"8,022s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLNK-23497/button_Close""), 100)",Chrome 73.0.3683.86,,2019-03-27 11:05:57,2019-03-27 11:05:57,"0,225s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLNK-23497/button_Close""))",Chrome 73.0.3683.86,,2019-03-27 11:05:57,2019-03-27 11:05:57,"0,252s",PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 11:05:57,2019-03-27 11:05:59,"2,010s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""), 100)",Chrome 73.0.3683.86,,2019-03-27 11:05:59,2019-03-27 11:05:59,"0,070s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""))",Chrome 73.0.3683.86,,2019-03-27 11:05:59,2019-03-27 11:06:01,"1,519s",PASSED
delay(2),Chrome 73.0.3683.86,,2019-03-27 11:06:01,2019-03-27 11:06:03,"2,011s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.86,,2019-03-27 11:06:03,2019-03-27 11:06:03,"0,033s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLNK-23497/Client Search""), 50)",Chrome 73.0.3683.86,,2019-03-27 11:06:03,2019-03-27 11:06:03,"0,075s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLNK-23497/Client Search""))",Chrome 73.0.3683.86,,2019-03-27 11:06:03,2019-03-27 11:06:03,"0,341s",PASSED
