Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 74.0.3729.169,,2019-05-28 12:29:21,2019-05-28 12:44:36,"15m - 14,813s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 74.0.3729.169,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-05-28 12:29:23,2019-05-28 12:34:23,"4m - 59,816s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-28 12:29:27,2019-05-28 12:30:29,"1m - 2,030s",PASSED
waitForPageLoad(60),Chrome 74.0.3729.169,,2019-05-28 12:30:29,2019-05-28 12:30:29,"0,062s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-28 12:30:29,2019-05-28 12:30:32,"3,009s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 74.0.3729.169,,2019-05-28 12:30:32,2019-05-28 12:30:33,"0,216s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 74.0.3729.169,,2019-05-28 12:30:33,2019-05-28 12:30:33,"0,316s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 74.0.3729.169,,2019-05-28 12:30:33,2019-05-28 12:30:34,"0,722s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:30:34,2019-05-28 12:30:36,"2,009s",PASSED
waitForPageLoad(50),Chrome 74.0.3729.169,,2019-05-28 12:30:36,2019-05-28 12:30:36,"0,155s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:30:36,2019-05-28 12:30:36,"0,213s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 74.0.3729.169,,2019-05-28 12:30:36,2019-05-28 12:30:40,"4,427s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:30:40,2019-05-28 12:30:42,"2,008s",PASSED
switchToDefaultContent(),Chrome 74.0.3729.169,,2019-05-28 12:30:42,2019-05-28 12:30:43,"0,447s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 74.0.3729.169,,2019-05-28 12:30:43,2019-05-28 12:30:43,"0,474s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:30:43,2019-05-28 12:30:44,"0,284s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""))",Chrome 74.0.3729.169,,2019-05-28 12:30:44,2019-05-28 12:30:45,"1,138s",PASSED
waitForPageLoad(50),Chrome 74.0.3729.169,,2019-05-28 12:30:45,2019-05-28 12:30:45,"0,287s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:30:45,2019-05-28 12:30:47,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:30:47,2019-05-28 12:30:47,"0,327s",PASSED
"focus(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 74.0.3729.169,,2019-05-28 12:30:47,2019-05-28 12:30:49,"1,719s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 74.0.3729.169,,2019-05-28 12:30:49,2019-05-28 12:30:52,"2,882s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:30:52,2019-05-28 12:30:54,"2,009s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 74.0.3729.169,,2019-05-28 12:30:54,2019-05-28 12:30:56,"1,907s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-28 12:30:56,2019-05-28 12:30:59,"3,011s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:30:59,2019-05-28 12:30:59,"0,383s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), G_ReferralSourcePerson)",Chrome 74.0.3729.169,,2019-05-28 12:30:59,2019-05-28 12:31:02,"2,915s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:31:02,2019-05-28 12:31:04,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:31:04,2019-05-28 12:31:04,"0,125s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), G_ClientFirstName)",Chrome 74.0.3729.169,,2019-05-28 12:31:04,2019-05-28 12:31:06,"1,508s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:31:06,2019-05-28 12:31:08,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientMiddle""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:31:08,2019-05-28 12:31:09,"0,728s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientMiddle""), G_ClientMiddleName)",Chrome 74.0.3729.169,,2019-05-28 12:31:09,2019-05-28 12:31:10,"1,325s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:31:10,2019-05-28 12:31:12,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientLastName""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:31:12,2019-05-28 12:31:12,"0,190s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientLastName""), G_ClientLastName)",Chrome 74.0.3729.169,,2019-05-28 12:31:12,2019-05-28 12:31:14,"1,607s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 12:31:14,2019-05-28 12:31:16,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), 50)",Chrome 74.0.3729.169,,2019-05-28 12:31:16,2019-05-28 12:31:16,"0,274s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), ""3"")",Chrome 74.0.3729.169,,2019-05-28 12:31:16,2019-05-28 12:31:17,"0,638s",PASSED
