Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
My Patients - Add Schedule,Chrome 72.0.3626.109,,2019-02-20 10:35:43,2019-02-20 10:36:34,"51,103s",FAILED
,,,,,,
Test Cases/My Patients - AddSchedule/Create Schedule,Chrome 72.0.3626.109,,2019-02-20 10:35:43,2019-02-20 10:36:33,"49,494s",FAILED
"callTestCase(findTestCase(""Login/Verify Successful Login""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:35:44,2019-02-20 10:36:02,"17,789s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:36:02,2019-02-20 10:36:02,"0,033s",PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-20 10:36:02,2019-02-20 10:36:02,"0,018s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:36:02,2019-02-20 10:36:02,"0,060s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:36:02,2019-02-20 10:36:05,"3,019s",PASSED
"waitForElementPresent(findTestObject(""ClientPage/HomeLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:36:05,2019-02-20 10:36:05,"0,064s",PASSED
"click(findTestObject(""ClientPage/HomeLink""))",Chrome 72.0.3626.109,,2019-02-20 10:36:05,2019-02-20 10:36:07,"1,227s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:36:07,2019-02-20 10:36:09,"2,004s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:36:09,2019-02-20 10:36:09,"0,019s",PASSED
"waitForElementPresent(findTestObject(""HomePage/RequestTab""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:36:09,2019-02-20 10:36:09,"0,058s",PASSED
"click(findTestObject(""HomePage/RequestTab""))",Chrome 72.0.3626.109,,2019-02-20 10:36:09,2019-02-20 10:36:09,"0,240s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:36:09,2019-02-20 10:36:11,"2,004s",PASSED
"waitForElementPresent(findTestObject(""HomePage/SearchText""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:36:11,2019-02-20 10:36:11,"0,172s",PASSED
