Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 75.0.3770.142,,2019-07-27 12:24:58,2019-07-27 12:32:40,"7m - 42,815s",PASSED
,,,,,,
Test Cases/Regression Clinical Edge (All Browsers)/CLNK-23506 - Clinical Edge - POC - 60 Day Summary,Chrome 75.0.3770.142,"Summary: Clinical Edge - POC - 60 Day Summary
Description: ",2019-07-27 12:24:58,2019-07-27 12:26:00,"1m - 2,080s",PASSED
"callTestCase(findTestCase(""Regression Clinical Edge (All Browsers)/CLNK-23349 - ContinuLink - Login""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-27 12:24:59,2019-07-27 12:25:21,"22,452s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-07-27 12:25:21,2019-07-27 12:25:21,"0,022s",PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-27 12:25:21,2019-07-27 12:25:21,"0,020s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-07-27 12:25:21,2019-07-27 12:25:21,"0,019s",PASSED
delay(8),Chrome 75.0.3770.142,,2019-07-27 12:25:21,2019-07-27 12:25:29,"8,010s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""), 100)",Chrome 75.0.3770.142,,2019-07-27 12:25:29,2019-07-27 12:25:29,"0,078s",PASSED
"click(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""))",Chrome 75.0.3770.142,,2019-07-27 12:25:29,2019-07-27 12:25:30,"0,868s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:25:30,2019-07-27 12:25:32,"2,015s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.142,,2019-07-27 12:25:32,2019-07-27 12:25:32,"0,036s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""), 50)",Chrome 75.0.3770.142,,2019-07-27 12:25:32,2019-07-27 12:25:32,"0,051s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""))",Chrome 75.0.3770.142,,2019-07-27 12:25:32,2019-07-27 12:25:32,"0,172s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:25:32,2019-07-27 12:25:34,"2,010s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), 50)",Chrome 75.0.3770.142,,2019-07-27 12:25:34,2019-07-27 12:25:34,"0,068s",PASSED
"setText(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), G_ClientLastName)",Chrome 75.0.3770.142,,2019-07-27 12:25:34,2019-07-27 12:25:35,"0,257s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-27 12:25:35,2019-07-27 12:25:38,"3,016s",PASSED
"scrollToElement(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 75.0.3770.142,,2019-07-27 12:25:38,2019-07-27 12:25:38,"0,095s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 75.0.3770.142,,2019-07-27 12:25:38,2019-07-27 12:25:38,"0,047s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""))",Chrome 75.0.3770.142,,2019-07-27 12:25:38,2019-07-27 12:25:40,"1,900s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-27 12:25:40,2019-07-27 12:25:45,"5,010s",PASSED
