Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 75.0.3770.142,,2019-07-27 12:22:50,2019-07-27 12:24:09,"1m - 19,076s",PASSED
,,,,,,
Test Cases/Regression Clinical Edge (All Browsers)/CLNK-28946 - CE - Add diagnosis,Chrome 75.0.3770.142,"Summary: CE - Add diagnosis
Description: ",2019-07-27 12:22:50,2019-07-27 12:24:09,"1m - 18,828s",PASSED
"callTestCase(findTestCase(""Regression Clinical Edge (All Browsers)/CLNK-23349 - ContinuLink - Login""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-27 12:22:51,2019-07-27 12:23:13,"22,130s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-07-27 12:23:13,2019-07-27 12:23:13,"0,024s",PASSED
maximizeWindow(),Chrome 75.0.3770.142,,2019-07-27 12:23:13,2019-07-27 12:23:13,"0,019s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.142,,2019-07-27 12:23:13,2019-07-27 12:23:13,"0,030s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:23:13,2019-07-27 12:23:15,"2,016s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""), 100)",Chrome 75.0.3770.142,,2019-07-27 12:23:15,2019-07-27 12:23:15,"0,069s",PASSED
"click(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""))",Chrome 75.0.3770.142,,2019-07-27 12:23:15,2019-07-27 12:23:16,"0,857s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:23:16,2019-07-27 12:23:18,"2,016s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.142,,2019-07-27 12:23:18,2019-07-27 12:23:18,"0,030s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""), 50)",Chrome 75.0.3770.142,,2019-07-27 12:23:18,2019-07-27 12:23:18,"0,066s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""))",Chrome 75.0.3770.142,,2019-07-27 12:23:18,2019-07-27 12:23:18,"0,164s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:23:18,2019-07-27 12:23:20,"2,017s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), 50)",Chrome 75.0.3770.142,,2019-07-27 12:23:20,2019-07-27 12:23:20,"0,057s",PASSED
"setText(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), G_ClientLastName)",Chrome 75.0.3770.142,,2019-07-27 12:23:20,2019-07-27 12:23:21,"0,281s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-27 12:23:21,2019-07-27 12:23:24,"3,024s",PASSED
"scrollToElement(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 75.0.3770.142,,2019-07-27 12:23:24,2019-07-27 12:23:24,"0,096s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 75.0.3770.142,,2019-07-27 12:23:24,2019-07-27 12:23:24,"0,064s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""))",Chrome 75.0.3770.142,,2019-07-27 12:23:24,2019-07-27 12:23:26,"1,941s",PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-27 12:23:26,2019-07-27 12:23:31,"5,021s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.142,,2019-07-27 12:23:31,2019-07-27 12:23:31,"0,027s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""), 100)",Chrome 75.0.3770.142,,2019-07-27 12:23:31,2019-07-27 12:23:31,"0,045s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""))",Chrome 75.0.3770.142,,2019-07-27 12:23:31,2019-07-27 12:23:32,"1,241s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:23:32,2019-07-27 12:23:34,"2,011s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.142,,2019-07-27 12:23:34,2019-07-27 12:23:34,"0,026s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLINK-23509/Diagnosis/AddDiagnosis""), 50)",Chrome 75.0.3770.142,,2019-07-27 12:23:34,2019-07-27 12:23:34,"0,039s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLINK-23509/Diagnosis/AddDiagnosis""))",Chrome 75.0.3770.142,,2019-07-27 12:23:34,2019-07-27 12:23:34,"0,127s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-27 12:23:34,2019-07-27 12:23:36,"2,015s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLINK-23509/Diagnosis/a_Diagnosis""), 50)",Chrome 75.0.3770.142,,2019-07-27 12:23:36,2019-07-27 12:23:36,"0,061s",PASSED
