Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.121,,2019-03-21 19:13:16,2019-03-21 19:31:16,"17m - 59,687s",FAILED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-17788 - (Task A) New Clinical Manager Caregiver Property,Chrome 72.0.3626.121,"Summary: 7 (Task A) New Clinical Manager Caregiver Property & 8  (Task B) Update Care Manager Control in Admission Details >>Phase 1<<
Description: {color:#205081}_*Requirement Coverage*_{color}Â Â 

h3. {color:#205081}7Â  Â (Task A) New Clinical Manager Caregiver Property{color}



*ContinuLink > Caregiver / HR Block > Caregiver Demo. > Other Information*



Under the Caregiver / HR Block Tab in the Caregiver Demographics page we should add a new Radio Button â€œIs Clinical Manger?â€� This will identify a user as a clinical manger.



The radio button must be defaulted to â€œNoâ€� on release.

h3. {color:#205081}8Â  Â  Â (Task B) Update Care Manager Control in Admission Details{color}



*ContinuLink > Client / Intake Block > Admission Details > Care Manager Panel*



We should modify the Care Manager panel to allow for both care manager and Clinical manager entries. We should do this by demoting the content of the panel to a tab labeled â€œCare Managerâ€�, this tab should be the default position of the control. We should also create a new tab labeled â€œClinical Managerâ€�.",2019-03-21 19:13:17,2019-03-21 19:14:28,"1m - 10,728s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-21 19:13:21,2019-03-21 19:13:50,"29,468s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.121,,2019-03-21 19:13:50,2019-03-21 19:13:50,"0,050s",PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-21 19:13:50,2019-03-21 19:13:53,"3,010s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 72.0.3626.121,,2019-03-21 19:13:53,2019-03-21 19:13:54,"0,080s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverHRLink""), 100)",Chrome 72.0.3626.121,,2019-03-21 19:13:54,2019-03-21 19:13:54,"0,084s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-17788/CaregiverHRLink""))",Chrome 72.0.3626.121,,2019-03-21 19:13:54,2019-03-21 19:13:54,"0,324s",PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-21 19:13:54,2019-03-21 19:13:56,"2,008s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.121,,2019-03-21 19:13:56,2019-03-21 19:13:56,"0,054s",PASSED
