Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
My Patients - Add Schedule,Chrome 72.0.3626.109,,2019-02-20 10:53:23,2019-02-20 10:54:19,"56,257s",PASSED
,,,,,,
Test Cases/My Patients - AddSchedule/Create Schedule,Chrome 72.0.3626.109,,2019-02-20 10:53:23,2019-02-20 10:54:18,"54,522s",PASSED
"callTestCase(findTestCase(""Login/Verify Successful Login""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:53:24,2019-02-20 10:53:42,"17,874s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:53:42,2019-02-20 10:53:42,"0,083s",PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-20 10:53:42,2019-02-20 10:53:42,"0,014s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:53:42,2019-02-20 10:53:42,"0,041s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:53:42,2019-02-20 10:53:45,"3,020s",PASSED
"waitForElementPresent(findTestObject(""ClientPage/HomeLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:53:45,2019-02-20 10:53:45,"0,060s",PASSED
"click(findTestObject(""ClientPage/HomeLink""))",Chrome 72.0.3626.109,,2019-02-20 10:53:45,2019-02-20 10:53:47,"1,332s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:53:47,2019-02-20 10:53:49,"2,004s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:53:49,2019-02-20 10:53:49,"0,020s",PASSED
"waitForElementPresent(findTestObject(""HomePage/RequestTab""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:53:49,2019-02-20 10:53:49,"0,090s",PASSED
"click(findTestObject(""HomePage/RequestTab""))",Chrome 72.0.3626.109,,2019-02-20 10:53:49,2019-02-20 10:53:49,"0,263s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:53:49,2019-02-20 10:53:51,"2,004s",PASSED
"waitForElementPresent(findTestObject(""HomePage/SearchText""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:53:51,2019-02-20 10:53:51,"0,162s",PASSED
"setText(findTestObject(""HomePage/SearchText""), G_Patient)",Chrome 72.0.3626.109,,2019-02-20 10:53:51,2019-02-20 10:53:52,"0,594s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:53:52,2019-02-20 10:53:55,"3,002s",PASSED
"waitForElementPresent(findTestObject(""HomePage/ClientLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:53:55,2019-02-20 10:53:55,"0,062s",PASSED
"click(findTestObject(""HomePage/ClientLink""))",Chrome 72.0.3626.109,,2019-02-20 10:53:55,2019-02-20 10:53:57,"1,649s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:53:57,2019-02-20 10:53:59,"2,004s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:53:59,2019-02-20 10:53:59,"0,049s",PASSED
