Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 75.0.3770.100,,2019-06-24 12:44:08,2019-06-24 13:02:05,"17m - 56,328s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 75.0.3770.100,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-06-24 12:44:11,2019-06-24 12:48:53,"4m - 42,446s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 12:44:19,2019-06-24 12:45:09,"50,363s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.100,,2019-06-24 12:45:09,2019-06-24 12:45:10,"0,222s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 12:45:10,2019-06-24 12:45:13,"3,006s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.100,,2019-06-24 12:45:13,2019-06-24 12:45:13,"0,242s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 75.0.3770.100,,2019-06-24 12:45:13,2019-06-24 12:45:13,"0,125s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 75.0.3770.100,,2019-06-24 12:45:13,2019-06-24 12:45:14,"0,883s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 12:45:14,2019-06-24 12:45:16,"2,016s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.100,,2019-06-24 12:45:16,2019-06-24 12:45:16,"0,166s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 75.0.3770.100,,2019-06-24 12:45:16,2019-06-24 12:45:16,"0,256s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 75.0.3770.100,,2019-06-24 12:45:16,2019-06-24 12:45:23,"6,546s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 12:45:23,2019-06-24 12:45:25,"2,013s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 12:45:25,2019-06-24 12:45:25,"0,245s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.100,,2019-06-24 12:45:25,2019-06-24 12:45:26,"0,485s",PASSED
