Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 73.0.3683.103,,2019-04-22 13:59:05,2019-04-22 14:07:21,"8m - 16,266s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 73.0.3683.103,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-04-22 13:59:06,2019-04-22 14:02:29,"3m - 23,220s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-22 13:59:08,2019-04-22 13:59:33,"24,651s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-04-22 13:59:33,2019-04-22 13:59:33,"0,031s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-22 13:59:33,2019-04-22 13:59:36,"3,017s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 73.0.3683.103,,2019-04-22 13:59:36,2019-04-22 13:59:36,"0,084s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 73.0.3683.103,,2019-04-22 13:59:36,2019-04-22 13:59:36,"0,050s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 73.0.3683.103,,2019-04-22 13:59:36,2019-04-22 13:59:37,"0,240s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:59:37,2019-04-22 13:59:39,"2,005s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-22 13:59:39,2019-04-22 13:59:39,"0,038s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:59:39,2019-04-22 13:59:39,"0,075s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 73.0.3683.103,,2019-04-22 13:59:39,2019-04-22 13:59:41,"2,700s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:59:41,2019-04-22 13:59:43,"2,008s",PASSED
switchToDefaultContent(),Chrome 73.0.3683.103,,2019-04-22 13:59:43,2019-04-22 13:59:43,"0,025s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 73.0.3683.103,,2019-04-22 13:59:43,2019-04-22 13:59:44,"0,125s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:59:44,2019-04-22 13:59:44,"0,063s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""))",Chrome 73.0.3683.103,,2019-04-22 13:59:44,2019-04-22 13:59:44,"0,351s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-22 13:59:44,2019-04-22 13:59:44,"0,067s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:59:44,2019-04-22 13:59:46,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:59:46,2019-04-22 13:59:46,"0,075s",PASSED
"focus(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-04-22 13:59:46,2019-04-22 13:59:46,"0,185s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-04-22 13:59:46,2019-04-22 13:59:47,"0,233s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:59:47,2019-04-22 13:59:49,"2,024s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 73.0.3683.103,,2019-04-22 13:59:49,2019-04-22 13:59:49,"0,167s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-22 13:59:49,2019-04-22 13:59:52,"3,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:59:52,2019-04-22 13:59:52,"0,071s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), G_ReferralSourcePerson)",Chrome 73.0.3683.103,,2019-04-22 13:59:52,2019-04-22 13:59:53,"1,060s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:59:53,2019-04-22 13:59:55,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), 50)",Chrome 73.0.3683.103,,2019-04-22 13:59:55,2019-04-22 13:59:55,"0,091s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), G_ClientFirstName)",Chrome 73.0.3683.103,,2019-04-22 13:59:55,2019-04-22 13:59:56,"0,640s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-22 13:59:56,2019-04-22 13:59:58,"2,005s",PASSED
