Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression FrontEnd,Chrome 75.0.3770.100,,2019-06-24 14:22:25,2019-06-24 14:28:13,"5m - 47,939s",PASSED
,,,,,,
Test Cases/Regression Clinical Edge (All Browsers)/CLNK-23497 - CLINICAL EDGE - Start Of Care,Chrome 75.0.3770.100,"Summary: CLINICAL EDGE - Start Of Care
Description: ",2019-06-24 14:22:27,2019-06-24 14:24:38,"2m - 11,739s",PASSED
"callTestCase(findTestCase(""Regression Clinical Edge (All Browsers)/CLNK-23349 - ContinuLink - Login""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 14:22:32,2019-06-24 14:23:30,"57,990s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.100,,2019-06-24 14:23:30,2019-06-24 14:23:33,"3,602s",PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-06-24 14:23:33,2019-06-24 14:23:34,"0,503s",PASSED
waitForPageLoad(60),Chrome 75.0.3770.100,,2019-06-24 14:23:34,2019-06-24 14:23:34,"0,255s",PASSED
delay(8),Chrome 75.0.3770.100,,2019-06-24 14:23:34,2019-06-24 14:23:42,"8,016s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLNK-23497/button_Close""), 100)",Chrome 75.0.3770.100,,2019-06-24 14:23:42,2019-06-24 14:23:42,"0,012s",NOT_RUN
"click(findTestObject(""Regression Clinical Edge/CLNK-23497/button_Close""))",Chrome 75.0.3770.100,,2019-06-24 14:23:42,2019-06-24 14:23:42,"0,009s",NOT_RUN
delay(2),Chrome 75.0.3770.100,,2019-06-24 14:23:42,2019-06-24 14:23:42,"0,046s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""), 100)",Chrome 75.0.3770.100,,2019-06-24 14:23:42,2019-06-24 14:23:43,"0,445s",PASSED
"click(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""))",Chrome 75.0.3770.100,,2019-06-24 14:23:43,2019-06-24 14:23:47,"4,146s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 14:23:47,2019-06-24 14:23:49,"2,017s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.100,,2019-06-24 14:23:49,2019-06-24 14:23:52,"3,282s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""), 50)",Chrome 75.0.3770.100,,2019-06-24 14:23:52,2019-06-24 14:23:52,"0,239s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""))",Chrome 75.0.3770.100,,2019-06-24 14:23:52,2019-06-24 14:23:53,"1,099s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 14:23:53,2019-06-24 14:23:55,"2,014s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), 50)",Chrome 75.0.3770.100,,2019-06-24 14:23:55,2019-06-24 14:23:56,"0,427s",PASSED
"setText(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), G_ClientLastName)",Chrome 75.0.3770.100,,2019-06-24 14:23:56,2019-06-24 14:23:58,"2,424s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 14:23:58,2019-06-24 14:24:01,"3,018s",PASSED
"scrollToElement(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 75.0.3770.100,,2019-06-24 14:24:01,2019-06-24 14:24:02,"0,688s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 75.0.3770.100,,2019-06-24 14:24:02,2019-06-24 14:24:02,"0,318s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""))",Chrome 75.0.3770.100,,2019-06-24 14:24:02,2019-06-24 14:24:09,"6,171s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 14:24:09,2019-06-24 14:24:14,"5,017s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.100,,2019-06-24 14:24:14,2019-06-24 14:24:14,"0,074s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 14:24:14,2019-06-24 14:24:17,"3,014s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""), 100)",Chrome 75.0.3770.100,,2019-06-24 14:24:17,2019-06-24 14:24:17,"0,190s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""))",Chrome 75.0.3770.100,,2019-06-24 14:24:17,2019-06-24 14:24:22,"5,131s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 14:24:22,2019-06-24 14:24:24,"2,013s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.100,,2019-06-24 14:24:24,2019-06-24 14:24:24,"0,053s",PASSED
