Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 74.0.3729.169,,2019-05-29 12:48:45,2019-05-29 13:01:26,"12m - 41,183s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23451 - Back office Quick Intake Wizard Payer,Chrome 74.0.3729.169,"Summary: Back office  Quick Intake Wizard Payer
Description: ",2019-05-29 12:48:46,2019-05-29 12:52:07,"3m - 21,075s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:48:49,2019-05-29 12:49:26,"37,508s",PASSED
waitForPageLoad(60),Chrome 74.0.3729.169,,2019-05-29 12:49:26,2019-05-29 12:49:26,"0,064s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:49:26,2019-05-29 12:49:29,"3,012s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 74.0.3729.169,,2019-05-29 12:49:29,2019-05-29 12:49:30,"0,189s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 74.0.3729.169,,2019-05-29 12:49:30,2019-05-29 12:49:30,"0,162s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 74.0.3729.169,,2019-05-29 12:49:30,2019-05-29 12:49:30,"0,689s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:30,2019-05-29 12:49:32,"2,009s",PASSED
waitForPageLoad(50),Chrome 74.0.3729.169,,2019-05-29 12:49:32,2019-05-29 12:49:33,"0,081s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:49:33,2019-05-29 12:49:33,"0,208s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 74.0.3729.169,,2019-05-29 12:49:33,2019-05-29 12:49:35,"2,698s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:35,2019-05-29 12:49:37,"2,006s",PASSED
switchToDefaultContent(),Chrome 74.0.3729.169,,2019-05-29 12:49:37,2019-05-29 12:49:38,"0,069s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 74.0.3729.169,,2019-05-29 12:49:38,2019-05-29 12:49:38,"0,422s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:49:38,2019-05-29 12:49:38,"0,102s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""))",Chrome 74.0.3729.169,,2019-05-29 12:49:38,2019-05-29 12:49:39,"0,813s",PASSED
waitForPageLoad(50),Chrome 74.0.3729.169,,2019-05-29 12:49:39,2019-05-29 12:49:39,"0,159s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:39,2019-05-29 12:49:41,"2,006s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:49:41,2019-05-29 12:49:41,"0,306s",PASSED
"focus(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 74.0.3729.169,,2019-05-29 12:49:41,2019-05-29 12:49:42,"0,733s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 74.0.3729.169,,2019-05-29 12:49:42,2019-05-29 12:49:43,"0,506s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:43,2019-05-29 12:49:45,"2,010s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 74.0.3729.169,,2019-05-29 12:49:45,2019-05-29 12:49:45,"0,277s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:49:45,2019-05-29 12:49:48,"3,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:49:48,2019-05-29 12:49:48,"0,536s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), G_ReferralSourcePerson)",Chrome 74.0.3729.169,,2019-05-29 12:49:48,2019-05-29 12:49:54,"5,150s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:54,2019-05-29 12:49:56,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:49:56,2019-05-29 12:49:56,"0,180s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), G_ClientFirstName)",Chrome 74.0.3729.169,,2019-05-29 12:49:56,2019-05-29 12:49:56,"0,646s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:56,2019-05-29 12:49:58,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientMiddle""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:49:58,2019-05-29 12:49:58,"0,094s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientMiddle""), G_ClientMiddleName)",Chrome 74.0.3729.169,,2019-05-29 12:49:58,2019-05-29 12:49:59,"0,358s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:49:59,2019-05-29 12:50:01,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientLastName""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:50:01,2019-05-29 12:50:01,"0,101s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientLastName""), G_ClientLastName)",Chrome 74.0.3729.169,,2019-05-29 12:50:01,2019-05-29 12:50:01,"0,527s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:50:01,2019-05-29 12:50:03,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:50:03,2019-05-29 12:50:04,"0,134s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), ""3"")",Chrome 74.0.3729.169,,2019-05-29 12:50:04,2019-05-29 12:50:04,"0,405s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:50:04,2019-05-29 12:50:06,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:50:06,2019-05-29 12:50:06,"0,210s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""))",Chrome 74.0.3729.169,,2019-05-29 12:50:06,2019-05-29 12:50:07,"0,387s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:50:07,2019-05-29 12:50:09,"2,008s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""), G_PhisicanName)",Chrome 74.0.3729.169,,2019-05-29 12:50:09,2019-05-29 12:50:09,"0,697s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:09,2019-05-29 12:50:12,"3,005s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/li_Black Larry""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:50:12,2019-05-29 12:50:12,"0,065s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/li_Black Larry""))",Chrome 74.0.3729.169,,2019-05-29 12:50:12,2019-05-29 12:50:13,"0,324s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:50:13,2019-05-29 12:50:15,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/SaveButton""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:50:15,2019-05-29 12:50:15,"0,107s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/SaveButton""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:15,2019-05-29 12:50:15,"0,316s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:50:15,2019-05-29 12:50:17,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/btnNext""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:50:17,2019-05-29 12:50:17,"0,074s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/btnNext""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:17,2019-05-29 12:50:18,"0,472s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:50:18,2019-05-29 12:50:20,"2,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/DOB""), ""05/23/1970"")",Chrome 74.0.3729.169,,2019-05-29 12:50:20,2019-05-29 12:50:21,"1,075s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:21,2019-05-29 12:50:24,"3,015s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/SSN1""), ""436120560"")",Chrome 74.0.3729.169,,2019-05-29 12:50:24,2019-05-29 12:50:25,"0,926s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:25,2019-05-29 12:50:28,"3,008s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Medicare ID""), ""123456789a"")",Chrome 74.0.3729.169,,2019-05-29 12:50:28,2019-05-29 12:50:29,"1,024s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:29,2019-05-29 12:50:32,"3,006s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Address""), ""320 Interlocken Parkway"")",Chrome 74.0.3729.169,,2019-05-29 12:50:32,2019-05-29 12:50:34,"1,847s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:34,2019-05-29 12:50:37,"3,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/City""), ""Broomfield"")",Chrome 74.0.3729.169,,2019-05-29 12:50:37,2019-05-29 12:50:38,"0,926s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:38,2019-05-29 12:50:41,"3,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/County""), ""United States"")",Chrome 74.0.3729.169,,2019-05-29 12:50:41,2019-05-29 12:50:42,"1,303s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:42,2019-05-29 12:50:45,"3,019s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/State""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:45,2019-05-29 12:50:45,"0,424s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/State""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 74.0.3729.169,,2019-05-29 12:50:45,2019-05-29 12:50:46,"0,303s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:46,2019-05-29 12:50:49,"3,006s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnVerify""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:49,2019-05-29 12:50:49,"0,468s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:49,2019-05-29 12:50:52,"3,007s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnVerify""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:52,2019-05-29 12:50:52,"0,370s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:52,2019-05-29 12:50:56,"3,008s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/UseVerifyAddress""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:56,2019-05-29 12:50:56,"0,450s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:50:56,2019-05-29 12:50:59,"3,008s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneType""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:50:59,2019-05-29 12:50:59,"0,380s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 74.0.3729.169,,2019-05-29 12:50:59,2019-05-29 12:51:00,"0,294s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:51:00,2019-05-29 12:51:03,"3,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneNumber""), ""2345698789"")",Chrome 74.0.3729.169,,2019-05-29 12:51:03,2019-05-29 12:51:04,"1,157s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:51:04,2019-05-29 12:51:07,"3,007s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Zone""), CONTINUE_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-29 12:51:07,2019-05-29 12:51:07,"0,497s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Zone""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 74.0.3729.169,,2019-05-29 12:51:07,2019-05-29 12:51:08,"0,252s",PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-29 12:51:08,2019-05-29 12:51:11,"3,004s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactFName""), 50)",Chrome 74.0.3729.169,,2019-05-29 12:51:11,2019-05-29 12:51:11,"0,187s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactFName""), ""Scott"")",Chrome 74.0.3729.169,,2019-05-29 12:51:11,2019-05-29 12:51:12,"1,004s",PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-29 12:51:12,2019-05-29 12:51:14,"2,006s",PASSED
