Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
My Patients - Add Schedule,Chrome 72.0.3626.109,,2019-02-20 10:18:51,2019-02-20 10:19:41,"49,479s",FAILED
,,,,,,
Test Cases/My Patients - AddSchedule/Create Schedule,Chrome 72.0.3626.109,,2019-02-20 10:18:52,2019-02-20 10:19:39,"47,661s",FAILED
"callTestCase(findTestCase(""Login/Verify Successful Login""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:18:53,2019-02-20 10:19:12,"18,436s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:19:12,2019-02-20 10:19:12,"0,082s",PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-20 10:19:12,2019-02-20 10:19:12,"0,048s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:19:12,2019-02-20 10:19:12,"0,042s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:19:12,2019-02-20 10:19:15,"3,016s",PASSED
"waitForElementPresent(findTestObject(""ClientPage/HomeLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:19:15,2019-02-20 10:19:15,"0,066s",PASSED
"click(findTestObject(""ClientPage/HomeLink""))",Chrome 72.0.3626.109,,2019-02-20 10:19:15,2019-02-20 10:19:16,"1,218s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:19:16,2019-02-20 10:19:18,"2,004s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:19:18,2019-02-20 10:19:18,"0,012s",PASSED
"waitForElementPresent(findTestObject(""HomePage/RequestTab""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:19:18,2019-02-20 10:19:18,"0,046s",PASSED
"click(findTestObject(""HomePage/RequestTab""))",Chrome 72.0.3626.109,,2019-02-20 10:19:18,2019-02-20 10:19:18,"0,178s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:19:18,2019-02-20 10:19:20,"2,006s",PASSED
"waitForElementPresent(findTestObject(""HomePage/SearchText""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:19:20,2019-02-20 10:19:20,"0,169s",PASSED
"setText(findTestObject(""HomePage/SearchText""), G_Patient)",Chrome 72.0.3626.109,,2019-02-20 10:19:20,2019-02-20 10:19:21,"0,576s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:19:21,2019-02-20 10:19:24,"3,004s",PASSED
"waitForElementPresent(findTestObject(""HomePage/ClientLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:19:24,2019-02-20 10:19:24,"0,073s",PASSED
"click(findTestObject(""HomePage/ClientLink""))",Chrome 72.0.3626.109,,2019-02-20 10:19:24,2019-02-20 10:19:26,"1,598s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:19:26,2019-02-20 10:19:28,"2,004s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:19:28,2019-02-20 10:19:28,"0,035s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/button_Add Schedule""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:19:28,2019-02-20 10:19:28,"0,057s",PASSED
"click(findTestObject(""My Patients - AddSchedule/button_Add Schedule""))",Chrome 72.0.3626.109,,2019-02-20 10:19:28,2019-02-20 10:19:28,"0,308s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/FilterBySubServices""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:19:28,2019-02-20 10:19:28,"0,110s",PASSED
"click(findTestObject(""My Patients - AddSchedule/FilterBySubServices""))",Chrome 72.0.3626.109,,2019-02-20 10:19:28,2019-02-20 10:19:29,"0,289s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:19:29,2019-02-20 10:19:31,"2,004s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:19:31,2019-02-20 10:19:31,"0,055s",PASSED
"click(findTestObject(""My Patients - AddSchedule/ServiceTypeList""))",Chrome 72.0.3626.109,,2019-02-20 10:19:31,2019-02-20 10:19:31,"0,235s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:19:31,2019-02-20 10:19:33,"2,004s",PASSED
"focus(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:19:33,2019-02-20 10:19:33,"0,167s",PASSED
"sendKeys(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.109,,2019-02-20 10:19:33,2019-02-20 10:19:33,"0,210s",PASSED
