Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
My Patients - Add Schedule,Chrome 72.0.3626.109,,2019-02-20 10:20:41,2019-02-20 10:21:37,"56,235s",PASSED
,,,,,,
Test Cases/My Patients - AddSchedule/Create Schedule,Chrome 72.0.3626.109,,2019-02-20 10:20:42,2019-02-20 10:21:36,"54,492s",PASSED
"callTestCase(findTestCase(""Login/Verify Successful Login""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:20:43,2019-02-20 10:21:00,"17,486s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:21:00,2019-02-20 10:21:00,"0,058s",PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-20 10:21:00,2019-02-20 10:21:00,"0,034s",PASSED
waitForPageLoad(60),Chrome 72.0.3626.109,,2019-02-20 10:21:00,2019-02-20 10:21:01,"0,087s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:21:01,2019-02-20 10:21:04,"3,017s",PASSED
"waitForElementPresent(findTestObject(""ClientPage/HomeLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:21:04,2019-02-20 10:21:04,"0,063s",PASSED
"click(findTestObject(""ClientPage/HomeLink""))",Chrome 72.0.3626.109,,2019-02-20 10:21:04,2019-02-20 10:21:05,"1,224s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:21:05,2019-02-20 10:21:07,"2,005s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:21:07,2019-02-20 10:21:07,"0,024s",PASSED
"waitForElementPresent(findTestObject(""HomePage/RequestTab""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:21:07,2019-02-20 10:21:07,"0,102s",PASSED
"click(findTestObject(""HomePage/RequestTab""))",Chrome 72.0.3626.109,,2019-02-20 10:21:07,2019-02-20 10:21:07,"0,212s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:21:07,2019-02-20 10:21:09,"2,005s",PASSED
"waitForElementPresent(findTestObject(""HomePage/SearchText""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:21:09,2019-02-20 10:21:09,"0,150s",PASSED
"setText(findTestObject(""HomePage/SearchText""), G_Patient)",Chrome 72.0.3626.109,,2019-02-20 10:21:09,2019-02-20 10:21:10,"0,572s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:21:10,2019-02-20 10:21:13,"3,003s",PASSED
"waitForElementPresent(findTestObject(""HomePage/ClientLink""), 100)",Chrome 72.0.3626.109,,2019-02-20 10:21:13,2019-02-20 10:21:13,"0,076s",PASSED
"click(findTestObject(""HomePage/ClientLink""))",Chrome 72.0.3626.109,,2019-02-20 10:21:13,2019-02-20 10:21:15,"1,653s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:21:15,2019-02-20 10:21:17,"2,004s",PASSED
waitForPageLoad(50),Chrome 72.0.3626.109,,2019-02-20 10:21:17,2019-02-20 10:21:17,"0,037s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/button_Add Schedule""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:21:17,2019-02-20 10:21:17,"0,058s",PASSED
"click(findTestObject(""My Patients - AddSchedule/button_Add Schedule""))",Chrome 72.0.3626.109,,2019-02-20 10:21:17,2019-02-20 10:21:17,"0,276s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/FilterBySubServices""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:21:17,2019-02-20 10:21:17,"0,099s",PASSED
"click(findTestObject(""My Patients - AddSchedule/FilterBySubServices""))",Chrome 72.0.3626.109,,2019-02-20 10:21:17,2019-02-20 10:21:17,"0,268s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:21:17,2019-02-20 10:21:19,"2,003s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), 50)",Chrome 72.0.3626.109,,2019-02-20 10:21:19,2019-02-20 10:21:19,"0,059s",PASSED
"click(findTestObject(""My Patients - AddSchedule/ServiceTypeList""))",Chrome 72.0.3626.109,,2019-02-20 10:21:19,2019-02-20 10:21:20,"0,239s",PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-20 10:21:20,2019-02-20 10:21:22,"2,003s",PASSED
"focus(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), STOP_ON_FAILURE)",Chrome 72.0.3626.109,,2019-02-20 10:21:22,2019-02-20 10:21:22,"0,180s",PASSED
"sendKeys(findTestObject(""My Patients - AddSchedule/ServiceTypeList""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 72.0.3626.109,,2019-02-20 10:21:22,2019-02-20 10:21:22,"0,189s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/StartDate""), 60)",Chrome 72.0.3626.109,,2019-02-20 10:21:22,2019-02-20 10:21:22,"0,067s",PASSED
"setText(findTestObject(""My Patients - AddSchedule/StartDate""), getDate.DateUtilities.getDateMonthDayYearNumber())",Chrome 72.0.3626.109,,2019-02-20 10:21:22,2019-02-20 10:21:23,"0,397s",PASSED
"clearText(findTestObject(""My Patients - AddSchedule/StartTime""))",Chrome 72.0.3626.109,,2019-02-20 10:21:23,2019-02-20 10:21:23,"0,172s",PASSED
"waitForElementPresent(findTestObject(""My Patients - AddSchedule/StartTime""), 60)",Chrome 72.0.3626.109,,2019-02-20 10:21:23,2019-02-20 10:21:23,"0,043s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:21:23,2019-02-20 10:21:26,"3,003s",PASSED
"setText(findTestObject(""My Patients - AddSchedule/StartTime""), G_StartTime)",Chrome 72.0.3626.109,,2019-02-20 10:21:26,2019-02-20 10:21:26,"0,317s",PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-20 10:21:26,2019-02-20 10:21:29,"3,004s",PASSED
