Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
POC,Chrome 73.0.3683.103,,2019-05-02 11:18:35,2019-05-02 11:29:04,"10m - 28,763s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 73.0.3683.103,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-05-02 11:18:35,2019-05-02 11:22:25,"3m - 49,404s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-05-02 11:18:38,2019-05-02 11:19:10,"31,135s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-05-02 11:19:10,2019-05-02 11:19:10,"0,053s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-05-02 11:19:10,2019-05-02 11:19:13,"3,016s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 73.0.3683.103,,2019-05-02 11:19:13,2019-05-02 11:19:13,"0,215s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 73.0.3683.103,,2019-05-02 11:19:13,2019-05-02 11:19:13,"0,074s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 73.0.3683.103,,2019-05-02 11:19:13,2019-05-02 11:19:13,"0,409s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-02 11:19:13,2019-05-02 11:19:15,"2,009s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-05-02 11:19:15,2019-05-02 11:19:15,"0,039s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 73.0.3683.103,,2019-05-02 11:19:15,2019-05-02 11:19:16,"0,158s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 73.0.3683.103,,2019-05-02 11:19:16,2019-05-02 11:19:19,"3,357s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-02 11:19:19,2019-05-02 11:19:21,"2,010s",PASSED
switchToDefaultContent(),Chrome 73.0.3683.103,,2019-05-02 11:19:21,2019-05-02 11:19:21,"0,376s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 73.0.3683.103,,2019-05-02 11:19:21,2019-05-02 11:19:22,"0,354s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""), 50)",Chrome 73.0.3683.103,,2019-05-02 11:19:22,2019-05-02 11:19:22,"0,219s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""))",Chrome 73.0.3683.103,,2019-05-02 11:19:22,2019-05-02 11:19:24,"1,941s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-05-02 11:19:24,2019-05-02 11:19:24,"0,069s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-05-02 11:19:24,2019-05-02 11:19:26,"2,020s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), 50)",Chrome 73.0.3683.103,,2019-05-02 11:19:26,2019-05-02 11:19:26,"0,219s",PASSED
"focus(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-05-02 11:19:26,2019-05-02 11:19:27,"0,804s",PASSED
