Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 73.0.3683.103,,2019-04-09 12:07:14,2019-04-09 12:19:31,"12m - 16,437s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 73.0.3683.103,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-04-09 12:07:15,2019-04-09 12:10:41,"3m - 26,445s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-09 12:07:18,2019-04-09 12:07:44,"25,632s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-04-09 12:07:44,2019-04-09 12:07:44,"0,041s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:07:44,2019-04-09 12:07:47,"3,014s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 73.0.3683.103,,2019-04-09 12:07:47,2019-04-09 12:07:47,"0,125s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 73.0.3683.103,,2019-04-09 12:07:47,2019-04-09 12:07:47,"0,081s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 73.0.3683.103,,2019-04-09 12:07:47,2019-04-09 12:07:47,"0,386s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:07:47,2019-04-09 12:07:49,"2,008s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-09 12:07:49,2019-04-09 12:07:50,"0,032s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:07:50,2019-04-09 12:07:50,"0,079s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""))",Chrome 73.0.3683.103,,2019-04-09 12:07:50,2019-04-09 12:07:52,"2,703s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:07:52,2019-04-09 12:07:54,"2,007s",PASSED
switchToDefaultContent(),Chrome 73.0.3683.103,,2019-04-09 12:07:54,2019-04-09 12:07:54,"0,033s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 73.0.3683.103,,2019-04-09 12:07:54,2019-04-09 12:07:54,"0,108s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:07:54,2019-04-09 12:07:55,"0,060s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/New Referral Button""))",Chrome 73.0.3683.103,,2019-04-09 12:07:55,2019-04-09 12:07:55,"0,377s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-09 12:07:55,2019-04-09 12:07:55,"0,070s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:07:55,2019-04-09 12:07:57,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:07:57,2019-04-09 12:07:57,"0,222s",PASSED
"focus(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-04-09 12:07:57,2019-04-09 12:07:58,"0,437s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""))",Chrome 73.0.3683.103,,2019-04-09 12:07:58,2019-04-09 12:07:58,"0,393s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:07:58,2019-04-09 12:08:00,"2,009s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/ReferralType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 73.0.3683.103,,2019-04-09 12:08:00,2019-04-09 12:08:00,"0,433s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:00,2019-04-09 12:08:03,"3,006s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:03,2019-04-09 12:08:04,"0,061s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ReferralSourcePerson""), G_ReferralSourcePerson)",Chrome 73.0.3683.103,,2019-04-09 12:08:04,2019-04-09 12:08:05,"1,134s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:05,2019-04-09 12:08:07,"2,006s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:07,2019-04-09 12:08:07,"0,075s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientFirstName""), G_ClientFirstName)",Chrome 73.0.3683.103,,2019-04-09 12:08:07,2019-04-09 12:08:07,"0,538s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:07,2019-04-09 12:08:09,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientMiddle""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:09,2019-04-09 12:08:09,"0,057s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientMiddle""), G_ClientMiddleName)",Chrome 73.0.3683.103,,2019-04-09 12:08:09,2019-04-09 12:08:10,"0,258s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:10,2019-04-09 12:08:12,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClientLastName""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:12,2019-04-09 12:08:12,"0,066s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/ClientLastName""), G_ClientLastName)",Chrome 73.0.3683.103,,2019-04-09 12:08:12,2019-04-09 12:08:12,"0,569s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:12,2019-04-09 12:08:14,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:14,2019-04-09 12:08:14,"0,116s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), ""3"")",Chrome 73.0.3683.103,,2019-04-09 12:08:14,2019-04-09 12:08:15,"0,487s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:15,2019-04-09 12:08:17,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:17,2019-04-09 12:08:17,"0,156s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""))",Chrome 73.0.3683.103,,2019-04-09 12:08:17,2019-04-09 12:08:17,"0,314s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:17,2019-04-09 12:08:19,"2,008s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""), G_PhisicanName)",Chrome 73.0.3683.103,,2019-04-09 12:08:19,2019-04-09 12:08:20,"0,451s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:20,2019-04-09 12:08:23,"3,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/li_Black Larry""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:23,2019-04-09 12:08:23,"0,065s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/li_Black Larry""))",Chrome 73.0.3683.103,,2019-04-09 12:08:23,2019-04-09 12:08:23,"0,296s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:23,2019-04-09 12:08:25,"2,007s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/SaveButton""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:25,2019-04-09 12:08:25,"0,077s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/SaveButton""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-09 12:08:25,2019-04-09 12:08:26,"0,268s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:26,2019-04-09 12:08:28,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/btnNext""), 50)",Chrome 73.0.3683.103,,2019-04-09 12:08:28,2019-04-09 12:08:28,"0,082s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/btnNext""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-09 12:08:28,2019-04-09 12:08:28,"0,307s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-09 12:08:28,2019-04-09 12:08:30,"2,006s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/DOB""), ""05/23/1970"")",Chrome 73.0.3683.103,,2019-04-09 12:08:30,2019-04-09 12:08:31,"1,109s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:31,2019-04-09 12:08:34,"3,006s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/SSN1""), ""436120560"")",Chrome 73.0.3683.103,,2019-04-09 12:08:34,2019-04-09 12:08:35,"0,707s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:35,2019-04-09 12:08:38,"3,006s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Medicare ID""), ""123456789a"")",Chrome 73.0.3683.103,,2019-04-09 12:08:38,2019-04-09 12:08:39,"0,729s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:39,2019-04-09 12:08:42,"3,008s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Address""), ""320 Interlocken Parkway"")",Chrome 73.0.3683.103,,2019-04-09 12:08:42,2019-04-09 12:08:43,"1,281s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:43,2019-04-09 12:08:46,"3,008s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/City""), ""Broomfield"")",Chrome 73.0.3683.103,,2019-04-09 12:08:46,2019-04-09 12:08:47,"0,720s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:08:47,2019-04-09 12:08:50,"3,009s",PASSED
