Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:16:50,2019-07-29 16:16:50,"0,041s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/FollowUpCallBack""), ""3"")",Chrome 75.0.3770.142,,2019-07-29 16:16:50,2019-07-29 16:16:50,"0,142s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:16:50,2019-07-29 16:16:52,"2,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:16:52,2019-07-29 16:16:52,"0,037s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""))",Chrome 75.0.3770.142,,2019-07-29 16:16:52,2019-07-29 16:16:52,"0,168s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:16:52,2019-07-29 16:16:54,"2,013s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/PhysicianName""), G_PhisicanName)",Chrome 75.0.3770.142,,2019-07-29 16:16:54,2019-07-29 16:16:54,"0,205s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:16:54,2019-07-29 16:16:57,"3,011s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/li_Black Larry""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:16:57,2019-07-29 16:16:57,"0,029s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/li_Black Larry""))",Chrome 75.0.3770.142,,2019-07-29 16:16:57,2019-07-29 16:16:57,"0,106s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:16:57,2019-07-29 16:16:59,"2,015s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/SaveButton""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:16:59,2019-07-29 16:16:59,"0,029s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/SaveButton""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:16:59,2019-07-29 16:17:00,"0,132s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:17:00,2019-07-29 16:17:02,"2,015s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/btnNext""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:17:02,2019-07-29 16:17:02,"0,033s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/btnNext""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:02,2019-07-29 16:17:02,"0,123s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:17:02,2019-07-29 16:17:04,"2,014s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/DOB""), ""05/23/1970"")",Chrome 75.0.3770.142,,2019-07-29 16:17:04,2019-07-29 16:17:04,"0,333s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:04,2019-07-29 16:17:07,"3,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/SSN1""), ""436120560"")",Chrome 75.0.3770.142,,2019-07-29 16:17:07,2019-07-29 16:17:07,"0,289s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:07,2019-07-29 16:17:10,"3,009s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Medicare ID""), ""123456789a"")",Chrome 75.0.3770.142,,2019-07-29 16:17:10,2019-07-29 16:17:11,"0,292s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:11,2019-07-29 16:17:14,"3,010s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Address""), ""320 Interlocken Parkway"")",Chrome 75.0.3770.142,,2019-07-29 16:17:14,2019-07-29 16:17:14,"0,566s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:14,2019-07-29 16:17:17,"3,007s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/City""), ""Broomfield"")",Chrome 75.0.3770.142,,2019-07-29 16:17:17,2019-07-29 16:17:18,"0,291s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:18,2019-07-29 16:17:21,"3,008s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/County""), ""United States"")",Chrome 75.0.3770.142,,2019-07-29 16:17:21,2019-07-29 16:17:21,"0,388s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:21,2019-07-29 16:17:24,"3,012s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/State""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:24,2019-07-29 16:17:24,"0,129s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/State""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:17:24,2019-07-29 16:17:24,"0,097s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:24,2019-07-29 16:17:27,"3,014s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnVerify""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:27,2019-07-29 16:17:27,"0,106s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:27,2019-07-29 16:17:30,"3,013s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnVerify""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:30,2019-07-29 16:17:30,"0,081s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:30,2019-07-29 16:17:33,"3,011s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/UseVerifyAddress""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:33,2019-07-29 16:17:34,"0,117s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:34,2019-07-29 16:17:37,"3,009s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:37,2019-07-29 16:17:37,"0,123s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:17:37,2019-07-29 16:17:37,"0,084s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:37,2019-07-29 16:17:40,"3,011s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneNumber""), ""2345698789"")",Chrome 75.0.3770.142,,2019-07-29 16:17:40,2019-07-29 16:17:40,"0,354s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:40,2019-07-29 16:17:43,"3,009s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Zone""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:43,2019-07-29 16:17:43,"0,119s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Zone""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:17:43,2019-07-29 16:17:43,"0,099s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:43,2019-07-29 16:17:46,"3,010s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactFName""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:17:46,2019-07-29 16:17:46,"0,028s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactFName""), ""Scott"")",Chrome 75.0.3770.142,,2019-07-29 16:17:46,2019-07-29 16:17:47,"0,263s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:17:47,2019-07-29 16:17:49,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactLName""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:17:49,2019-07-29 16:17:49,"0,035s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactLName""), ""Ward"")",Chrome 75.0.3770.142,,2019-07-29 16:17:49,2019-07-29 16:17:49,"0,176s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:17:49,2019-07-29 16:17:51,"2,012s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:51,2019-07-29 16:17:51,"0,159s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactType""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:17:51,2019-07-29 16:17:51,"0,098s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:51,2019-07-29 16:17:54,"3,010s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Relationship""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:54,2019-07-29 16:17:54,"0,126s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/Relationship""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:17:54,2019-07-29 16:17:54,"0,096s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:54,2019-07-29 16:17:57,"3,009s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneTypeContact""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:17:57,2019-07-29 16:17:58,"0,117s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PhoneTypeContact""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:17:58,2019-07-29 16:17:58,"0,088s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:17:58,2019-07-29 16:18:01,"3,010s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ContactPhone""), ""2345698789"")",Chrome 75.0.3770.142,,2019-07-29 16:18:01,2019-07-29 16:18:01,"0,329s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:18:01,2019-07-29 16:18:04,"3,009s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/EpisodeType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:04,2019-07-29 16:18:04,"0,146s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/EpisodeType""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:04,2019-07-29 16:18:04,"0,089s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:18:04,2019-07-29 16:18:07,"3,010s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PlaceOfServices""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:07,2019-07-29 16:18:07,"0,125s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/PlaceOfServices""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:07,2019-07-29 16:18:07,"0,082s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:18:07,2019-07-29 16:18:10,"3,010s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ClientStatus""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:10,2019-07-29 16:18:11,"0,140s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/ClientStatus""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:11,2019-07-29 16:18:11,"0,081s",PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-29 16:18:11,2019-07-29 16:18:14,"3,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnSaveDemo""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:14,2019-07-29 16:18:14,"0,030s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnSaveDemo""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:14,2019-07-29 16:18:14,"0,129s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:14,2019-07-29 16:18:16,"2,011s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnNextDemo""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:16,2019-07-29 16:18:16,"0,034s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Demographics/btnNextDemo""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:16,2019-07-29 16:18:16,"0,123s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:16,2019-07-29 16:18:18,"2,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23451/PayerList""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:18,2019-07-29 16:18:18,"0,029s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23451/PayerList""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:18,2019-07-29 16:18:18,"0,114s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23451/PayerList""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:18,2019-07-29 16:18:18,"0,083s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:18,2019-07-29 16:18:20,"2,010s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23451/PlanList""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:20,2019-07-29 16:18:20,"0,065s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23451/PlanList""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:20,2019-07-29 16:18:20,"0,115s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23451/PlanList""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:20,2019-07-29 16:18:20,"0,072s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:20,2019-07-29 16:18:22,"2,011s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23451/GroupList""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:22,2019-07-29 16:18:23,"0,028s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23451/GroupList""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:23,2019-07-29 16:18:23,"0,120s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23451/GroupList""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:23,2019-07-29 16:18:23,"0,078s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:23,2019-07-29 16:18:25,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23451/MedicareAdminList""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:25,2019-07-29 16:18:25,"0,032s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23451/MedicareAdminList""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:25,2019-07-29 16:18:25,"0,116s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK-23451/MedicareAdminList""), Keys.chord(ARROW_DOWN, ARROW_DOWN, ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:25,2019-07-29 16:18:25,"0,085s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:25,2019-07-29 16:18:27,"2,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK-23451/btnSavePayer""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:27,2019-07-29 16:18:27,"0,029s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK-23451/btnSavePayer""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:27,2019-07-29 16:18:27,"0,104s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:27,2019-07-29 16:18:29,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/btnNextPayer""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:29,2019-07-29 16:18:29,"0,027s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/btnNextPayer""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:29,2019-07-29 16:18:29,"0,103s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:29,2019-07-29 16:18:31,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Reporting Groups""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:31,2019-07-29 16:18:31,"0,030s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Reporting Groups""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:31,2019-07-29 16:18:31,"0,094s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:31,2019-07-29 16:18:33,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/btnSaveServices""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:33,2019-07-29 16:18:33,"0,024s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/btnSaveServices""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:33,2019-07-29 16:18:34,"0,093s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:34,2019-07-29 16:18:36,"2,017s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/btnNextServices""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:36,2019-07-29 16:18:36,"0,030s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/btnNextServices""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:36,2019-07-29 16:18:36,"0,101s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:36,2019-07-29 16:18:38,"2,012s",PASSED
"setText(findTestObject(""Regression BackOffice/CLNK-23449/Admit/SOCDate""), getDate.DateUtilities.getDateMonthDayYearNumberwithSlash())",Chrome 75.0.3770.142,,2019-07-29 16:18:38,2019-07-29 16:18:38,"0,377s",PASSED
delay(4),Chrome 75.0.3770.142,,2019-07-29 16:18:38,2019-07-29 16:18:42,"4,012s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Admit/DisasterCode""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:42,2019-07-29 16:18:42,"0,032s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Admit/DisasterCode""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:42,2019-07-29 16:18:42,"0,109s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Admit/DisasterCode""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:42,2019-07-29 16:18:42,"0,083s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:42,2019-07-29 16:18:44,"2,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Admit/ClasificationLevel""), 50)",Chrome 75.0.3770.142,,2019-07-29 16:18:44,2019-07-29 16:18:44,"0,032s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/Admit/ClasificationLevel""), STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-29 16:18:44,2019-07-29 16:18:44,"0,116s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLNK-23449/Admit/ClasificationLevel""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.142,,2019-07-29 16:18:44,2019-07-29 16:18:45,"0,097s",PASSED
delay(2),Chrome 75.0.3770.142,,2019-07-29 16:18:45,2019-07-29 16:18:47,"2,012s",PASSED
