Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression FrontEnd,Chrome 73.0.3683.103,,2019-04-24 11:06:38,2019-04-24 11:10:08,"3m - 29,952s",PASSED
,,,,,,
Test Cases/Regression Clinical Edge (All Browsers)/CLNK-23497 - CLINICAL EDGE - Start Of Care,Chrome 73.0.3683.103,"Summary: CLINICAL EDGE - Start Of Care
Description: ",2019-04-24 11:06:39,2019-04-24 11:07:57,"1m - 17,553s",PASSED
"callTestCase(findTestCase(""Regression Clinical Edge (All Browsers)/CLNK-23349 - ContinuLink - Login""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-24 11:06:41,2019-04-24 11:07:07,"25,919s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-04-24 11:07:07,2019-04-24 11:07:07,"0,037s",PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-24 11:07:07,2019-04-24 11:07:07,"0,028s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-04-24 11:07:07,2019-04-24 11:07:07,"0,045s",PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-24 11:07:07,2019-04-24 11:07:15,"8,032s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLNK-23497/button_Close""), 100)",Chrome 73.0.3683.103,,2019-04-24 11:07:15,2019-04-24 11:07:15,"0,006s",NOT_RUN
"click(findTestObject(""Regression Clinical Edge/CLNK-23497/button_Close""))",Chrome 73.0.3683.103,,2019-04-24 11:07:15,2019-04-24 11:07:15,"0,025s",NOT_RUN
delay(2),Chrome 73.0.3683.103,,2019-04-24 11:07:15,2019-04-24 11:07:15,"0,007s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""), 100)",Chrome 73.0.3683.103,,2019-04-24 11:07:15,2019-04-24 11:07:15,"0,143s",PASSED
"click(findTestObject(""Regression Clinical Edge/ClientPage/HomeLink""))",Chrome 73.0.3683.103,,2019-04-24 11:07:15,2019-04-24 11:07:17,"1,455s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 11:07:17,2019-04-24 11:07:19,"2,036s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-24 11:07:19,2019-04-24 11:07:19,"0,038s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""), 50)",Chrome 73.0.3683.103,,2019-04-24 11:07:19,2019-04-24 11:07:19,"0,096s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/RequestTab""))",Chrome 73.0.3683.103,,2019-04-24 11:07:19,2019-04-24 11:07:19,"0,296s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 11:07:19,2019-04-24 11:07:21,"2,008s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), 50)",Chrome 73.0.3683.103,,2019-04-24 11:07:21,2019-04-24 11:07:21,"0,092s",PASSED
"setText(findTestObject(""Regression Clinical Edge/HomePage/SearchText""), G_ClientLastName)",Chrome 73.0.3683.103,,2019-04-24 11:07:21,2019-04-24 11:07:22,"0,734s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 11:07:22,2019-04-24 11:07:25,"3,010s",PASSED
"scrollToElement(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 73.0.3683.103,,2019-04-24 11:07:25,2019-04-24 11:07:25,"0,154s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""), 60)",Chrome 73.0.3683.103,,2019-04-24 11:07:25,2019-04-24 11:07:25,"0,074s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLINK-23314/a_Khur Heather (535592)""))",Chrome 73.0.3683.103,,2019-04-24 11:07:25,2019-04-24 11:07:28,"2,524s",PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-24 11:07:28,2019-04-24 11:07:33,"5,021s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-24 11:07:33,2019-04-24 11:07:33,"0,028s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 11:07:33,2019-04-24 11:07:36,"3,009s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""), 100)",Chrome 73.0.3683.103,,2019-04-24 11:07:36,2019-04-24 11:07:36,"0,157s",PASSED
"click(findTestObject(""Regression Clinical Edge/HomePage/ClientLink""))",Chrome 73.0.3683.103,,2019-04-24 11:07:36,2019-04-24 11:07:40,"3,669s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 11:07:40,2019-04-24 11:07:42,"2,008s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-24 11:07:42,2019-04-24 11:07:42,"0,185s",PASSED
"scrollToElement(findTestObject(""Regression Clinical Edge/CLNK-23497/AddAssessments""), 50)",Chrome 73.0.3683.103,,2019-04-24 11:07:42,2019-04-24 11:07:42,"0,171s",PASSED
"waitForElementPresent(findTestObject(""Regression Clinical Edge/CLNK-23497/AddAssessments""), 50)",Chrome 73.0.3683.103,,2019-04-24 11:07:42,2019-04-24 11:07:42,"0,097s",PASSED
"click(findTestObject(""Regression Clinical Edge/CLNK-23497/AddAssessments""))",Chrome 73.0.3683.103,,2019-04-24 11:07:42,2019-04-24 11:07:43,"0,703s",PASSED
