Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 72.0.3626.119,,2019-03-05 17:55:03,2019-03-05 17:55:49,"46,094s",ERROR
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-17788 - (Task A) New Clinical Manager Caregiver Property,Chrome 72.0.3626.119,"Summary: 7 (Task A) New Clinical Manager Caregiver Property & 8  (Task B) Update Care Manager Control in Admission Details >>Phase 1<<
Description: {color:#205081}_*Requirement Coverage*_{color}Â Â 

h3. {color:#205081}7Â  Â (Task A) New Clinical Manager Caregiver Property{color}



*ContinuLink > Caregiver / HR Block > Caregiver Demo. > Other Information*



Under the Caregiver / HR Block Tab in the Caregiver Demographics page we should add a new Radio Button â€œIs Clinical Manger?â€� This will identify a user as a clinical manger.



The radio button must be defaulted to â€œNoâ€� on release.

h3. {color:#205081}8Â  Â  Â (Task B) Update Care Manager Control in Admission Details{color}



*ContinuLink > Client / Intake Block > Admission Details > Care Manager Panel*



We should modify the Care Manager panel to allow for both care manager and Clinical manager entries. We should do this by demoting the content of the panel to a tab labeled â€œCare Managerâ€�, this tab should be the default position of the control. We should also create a new tab labeled â€œClinical Managerâ€�.",2019-03-05 17:55:04,2019-03-05 17:55:10,"6,203s",ERROR
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/Login/Verify Successful Login Backoffice""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-05 17:55:08,2019-03-05 17:55:08,"0,250s",ERROR
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-27906 - (Task B) Update Care Manager Control in Admission Details,Chrome 72.0.3626.119,"Summary: (Task B) Update Care Manager Control in Admission Details >>Phase 1<<
Description: {color:#205081}_*Requirement Coverage*_{color}Â Â 

h3. Â 

h3. {color:#205081}8Â  Â  Â (Task B) Update Care Manager Control in Admission Details{color}



*ContinuLink > Client / Intake Block > Admission Details > Care Manager Panel*



We should modify the Care Manager panel to allow for both care manager and Clinical manager entries. We should do this by demoting the content of the panel to a tab labeled â€œCare Managerâ€�, this tab should be the default position of the control. We should also create a new tab labeled â€œClinical Managerâ€�.",2019-03-05 17:55:10,2019-03-05 17:55:13,"3,097s",ERROR
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/Login/Verify Successful Login Backoffice""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-05 17:55:11,2019-03-05 17:55:11,"0,090s",ERROR
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 72.0.3626.119,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-03-05 17:55:13,2019-03-05 17:55:17,"3,222s",ERROR
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/Login/Verify Successful Login Backoffice""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-05 17:55:14,2019-03-05 17:55:14,"0,011s",ERROR
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-27759 - Security Roles - SOX Audit,Chrome 72.0.3626.119,"Summary: Automate::Security Roles - SOX Audit 
Description: Intent is to design test case as per Katalon tool",2019-03-05 17:55:17,2019-03-05 17:55:20,"2,978s",ERROR
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/Login/Verify Successful Login Backoffice""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-05 17:55:17,2019-03-05 17:55:18,"0,084s",ERROR
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-10235 - Enter a Need from Schedule Block,Chrome 72.0.3626.119,"Summary: Schedule : Test Case:  Enter a Need from Schedule Block.
Description: Enter a Need for Client .

 # Creating Â a Schedule Need for Client.



Â 



Verify and Validate that Caregiver can Enter a Need for a client from :



*1)Schedule Block*



2)Enter a need through Â Calendar



3) Enter a Need by Right Click on a date. Â 



Â 



Test Date:Â 



Client : Dash Woods



CLNK: creddy / qwerty



CLINK: CG: Mike Abraham (Test data)Â 



Build: 7.1.8.15



Test Environment:Â 



Clink and Point of CareÂ 



Â ",2019-03-05 17:55:20,2019-03-05 17:55:23,"2,930s",ERROR
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/Login/Verify Successful Login Backoffice""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-05 17:55:20,2019-03-05 17:55:21,"0,116s",ERROR
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client,Chrome 72.0.3626.119,"Summary: Clink - Back office  Client 
Description: ",2019-03-05 17:55:23,2019-03-05 17:55:48,"25,386s",FAILED
openBrowser(G_SiteBackOffice),Chrome 72.0.3626.119,,2019-03-05 17:55:23,2019-03-05 17:55:46,"22,728s",FAILED
