Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Regression BackOffice,Chrome 73.0.3683.103,,2019-04-15 12:23:07,2019-04-15 12:34:21,"11m - 13,533s",PASSED
,,,,,,
Test Cases/Regression BackOffice (All Browsers)/CLNK-23449 - Quick Intake Wizard,Chrome 73.0.3683.103,"Summary: Back office  Quick Intake Wizard (Automation MK)
Description: ",2019-04-15 12:23:08,2019-04-15 12:26:31,"3m - 22,553s",PASSED
"callTestCase(findTestCase(""Regression BackOffice (All Browsers)/CLNK-23439 - Clink - Back office Client""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-15 12:23:11,2019-04-15 12:23:34,"23,666s",PASSED
waitForPageLoad(60),Chrome 73.0.3683.103,,2019-04-15 12:23:34,2019-04-15 12:23:34,"0,085s",PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-15 12:23:34,2019-04-15 12:23:37,"3,009s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 73.0.3683.103,,2019-04-15 12:23:37,2019-04-15 12:23:37,"0,127s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""), 100)",Chrome 73.0.3683.103,,2019-04-15 12:23:37,2019-04-15 12:23:37,"0,065s",PASSED
"click(findTestObject(""Regression BackOffice/CLNK-23449/ClienIntakeICon""))",Chrome 73.0.3683.103,,2019-04-15 12:23:37,2019-04-15 12:23:38,"0,400s",PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-15 12:23:38,2019-04-15 12:23:40,"2,008s",PASSED
waitForPageLoad(50),Chrome 73.0.3683.103,,2019-04-15 12:23:40,2019-04-15 12:23:40,"0,047s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLNK-23449/Quick Intake Wizard Link""), 50)",Chrome 73.0.3683.103,,2019-04-15 12:23:40,2019-04-15 12:23:40,"0,070s",PASSED
