Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/LineOfBusiness""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:46:39,2019-06-24 13:46:39,"0,267s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/LineOfBusiness""))",Chrome 75.0.3770.100,,2019-06-24 13:46:39,2019-06-24 13:46:40,"1,067s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:46:40,2019-06-24 13:46:42,"2,019s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/LineOfBusiness""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.100,,2019-06-24 13:46:42,2019-06-24 13:46:42,"0,581s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:46:42,2019-06-24 13:46:44,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/First Name Caregiver""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:46:44,2019-06-24 13:46:45,"0,143s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/First Name Caregiver""), G_CaregiverFirstName)",Chrome 75.0.3770.100,,2019-06-24 13:46:45,2019-06-24 13:46:46,"1,506s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:46:46,2019-06-24 13:46:48,"2,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/Last Name Caregiver""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:46:48,2019-06-24 13:46:48,"0,240s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/Last Name Caregiver""), G_CareGiverLastName)",Chrome 75.0.3770.100,,2019-06-24 13:46:48,2019-06-24 13:46:50,"1,689s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:46:50,2019-06-24 13:46:52,"2,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/SSNCaregiver""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:46:52,2019-06-24 13:46:52,"0,270s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/SSNCaregiver""), G_CaregiverSSN)",Chrome 75.0.3770.100,,2019-06-24 13:46:52,2019-06-24 13:46:55,"2,216s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:46:55,2019-06-24 13:46:57,"2,027s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/Address/Address""), ""1628 NW 6 St"")",Chrome 75.0.3770.100,,2019-06-24 13:46:57,2019-06-24 13:47:00,"3,187s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:47:00,2019-06-24 13:47:03,"3,013s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/Address/City""), ""Miami"")",Chrome 75.0.3770.100,,2019-06-24 13:47:03,2019-06-24 13:47:04,"1,090s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:47:04,2019-06-24 13:47:07,"3,017s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Address/State""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:47:07,2019-06-24 13:47:08,"0,796s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Address/State""), ""Florida"")",Chrome 75.0.3770.100,,2019-06-24 13:47:08,2019-06-24 13:47:08,"0,438s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Address/State""), Keys.chord(ENTER))",Chrome 75.0.3770.100,,2019-06-24 13:47:08,2019-06-24 13:47:08,"0,290s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:47:08,2019-06-24 13:47:13,"5,016s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Address/BtnVerify""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:47:13,2019-06-24 13:47:14,"0,696s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:47:14,2019-06-24 13:47:19,"5,015s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Address/ChkVerify""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:47:19,2019-06-24 13:47:20,"0,713s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:47:20,2019-06-24 13:47:23,"3,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/Add New Phone Link""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:47:23,2019-06-24 13:47:23,"0,319s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/Add New Phone Link""))",Chrome 75.0.3770.100,,2019-06-24 13:47:23,2019-06-24 13:47:25,"1,839s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:47:25,2019-06-24 13:47:27,"2,013s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/PhoneType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:47:27,2019-06-24 13:47:28,"1,119s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/PhoneType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.100,,2019-06-24 13:47:28,2019-06-24 13:47:29,"0,564s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:47:29,2019-06-24 13:47:32,"3,015s",PASSED
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/PhoneNumber""), ""2345698789"")",Chrome 75.0.3770.100,,2019-06-24 13:47:32,2019-06-24 13:47:35,"2,745s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:47:35,2019-06-24 13:47:38,"3,013s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/chkisprimary""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:47:38,2019-06-24 13:47:38,"0,142s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/chkisprimary""))",Chrome 75.0.3770.100,,2019-06-24 13:47:38,2019-06-24 13:47:38,"0,604s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:47:38,2019-06-24 13:47:40,"2,016s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/a_Add to List""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:47:40,2019-06-24 13:47:41,"0,275s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Phone/a_Add to List""))",Chrome 75.0.3770.100,,2019-06-24 13:47:41,2019-06-24 13:47:41,"0,604s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:47:41,2019-06-24 13:47:43,"2,015s",PASSED
"scrollToElement(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add Discipline""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:47:43,2019-06-24 13:47:43,"0,200s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add Discipline""))",Chrome 75.0.3770.100,,2019-06-24 13:47:43,2019-06-24 13:47:44,"0,754s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:47:44,2019-06-24 13:47:46,"2,014s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/DisciplineType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:47:46,2019-06-24 13:47:47,"0,788s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/DisciplineType""), Keys.chord(ARROW_DOWN, ENTER))",Chrome 75.0.3770.100,,2019-06-24 13:47:47,2019-06-24 13:47:47,"0,532s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:47:47,2019-06-24 13:47:51,"3,018s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Begin Date""))",Chrome 75.0.3770.100,,2019-06-24 13:47:51,2019-06-24 13:47:51,"0,016s",NOT_RUN
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Begin Date""), ""04/24/2019"")",Chrome 75.0.3770.100,,2019-06-24 13:47:51,2019-06-24 13:47:52,"1,427s",PASSED
delay(4),Chrome 75.0.3770.100,,2019-06-24 13:47:52,2019-06-24 13:47:56,"4,014s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Effective EndDate""))",Chrome 75.0.3770.100,,2019-06-24 13:47:56,2019-06-24 13:47:56,"0,008s",NOT_RUN
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Effective EndDate""), getDate.DateUtilities.getDateMonthDayYearNumberwithSlash())",Chrome 75.0.3770.100,,2019-06-24 13:47:56,2019-06-24 13:47:56,"0,006s",NOT_RUN
delay(4),Chrome 75.0.3770.100,,2019-06-24 13:47:56,2019-06-24 13:47:56,"0,007s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/ChkPrimaryDiscipline""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:47:56,2019-06-24 13:47:56,"0,173s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/ChkPrimaryDiscipline""))",Chrome 75.0.3770.100,,2019-06-24 13:47:56,2019-06-24 13:47:57,"0,675s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:47:57,2019-06-24 13:47:59,"2,015s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add to List Discipline""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:47:59,2019-06-24 13:47:59,"0,274s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Discipline/Add to List Discipline""))",Chrome 75.0.3770.100,,2019-06-24 13:47:59,2019-06-24 13:48:00,"0,737s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:48:00,2019-06-24 13:48:02,"2,017s",PASSED
acceptAlert(),Chrome 75.0.3770.100,,2019-06-24 13:48:02,2019-06-24 13:48:02,"0,190s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:48:02,2019-06-24 13:48:04,"2,012s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:48:04,2019-06-24 13:48:04,"0,098s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLINK - 28718/BannerFrame""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:48:04,2019-06-24 13:48:04,"0,284s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSave""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:48:04,2019-06-24 13:48:05,"0,097s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSave""))",Chrome 75.0.3770.100,,2019-06-24 13:48:05,2019-06-24 13:48:06,"1,183s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:48:06,2019-06-24 13:48:09,"3,014s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:48:09,2019-06-24 13:48:09,"0,076s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:48:09,2019-06-24 13:48:09,"0,241s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Date Of Birth""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:48:09,2019-06-24 13:48:10,"0,760s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Date Of Birth""), ""05/23/1970"")",Chrome 75.0.3770.100,,2019-06-24 13:48:10,2019-06-24 13:48:11,"1,014s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:48:11,2019-06-24 13:48:14,"3,014s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/u_Continue""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:48:14,2019-06-24 13:48:14,"0,227s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/u_Continue""))",Chrome 75.0.3770.100,,2019-06-24 13:48:14,2019-06-24 13:48:20,"5,803s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:48:20,2019-06-24 13:48:25,"5,014s",PASSED
waitForPageLoad(50),Chrome 75.0.3770.100,,2019-06-24 13:48:25,2019-06-24 13:48:25,"0,094s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:48:25,2019-06-24 13:48:25,"0,045s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:48:25,2019-06-24 13:48:25,"0,245s",PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-24 13:48:25,2019-06-24 13:48:35,"10,019s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Caregiver HR Details""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:48:35,2019-06-24 13:48:36,"0,309s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Caregiver HR Details""))",Chrome 75.0.3770.100,,2019-06-24 13:48:36,2019-06-24 13:48:37,"0,858s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:48:37,2019-06-24 13:48:42,"5,013s",PASSED
acceptAlert(),Chrome 75.0.3770.100,,2019-06-24 13:48:42,2019-06-24 13:48:42,"0,123s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:48:42,2019-06-24 13:48:44,"2,111s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:48:44,2019-06-24 13:48:44,"0,169s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:48:44,2019-06-24 13:48:46,"2,010s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/First Name Caregiver""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,007s",NOT_RUN
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/First Name Caregiver""), G_CaregiverFirstName)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,007s",NOT_RUN
delay(4),Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,007s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/Last Name Caregiver""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,009s",NOT_RUN
"setText(findTestObject(""Regression BackOffice/CLINK - 28718/General Information/Last Name Caregiver""), G_CareGiverLastName)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,042s",NOT_RUN
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,010s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverBttnSearch""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,007s",NOT_RUN
"click(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverBttnSearch""))",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,007s",NOT_RUN
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,006s",NOT_RUN
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverLink""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,008s",NOT_RUN
"click(findTestObject(""Regression BackOffice/CLINK - 28718/CaregiverLink""))",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,006s",NOT_RUN
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,006s",NOT_RUN
"scrollToElement(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/ChkSameAddress""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:46,"0,158s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/ChkSameAddress""))",Chrome 75.0.3770.100,,2019-06-24 13:48:46,2019-06-24 13:48:47,"0,615s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:48:47,2019-06-24 13:48:52,"5,012s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/RaceType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:48:52,2019-06-24 13:48:53,"0,713s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/RaceType""), Keys.chord(ARROW_UP, ARROW_UP, ENTER))",Chrome 75.0.3770.100,,2019-06-24 13:48:53,2019-06-24 13:48:53,"0,447s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:48:53,2019-06-24 13:48:56,"3,012s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/SexType""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:48:56,2019-06-24 13:48:56,"0,180s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/SexType""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:48:56,2019-06-24 13:48:57,"0,530s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:48:57,2019-06-24 13:49:00,"3,014s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Date Of Hire""), CONTINUE_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-24 13:49:00,2019-06-24 13:49:00,"0,541s",PASSED
"sendKeys(findTestObject(""Regression BackOffice/CLINK - 28718/Race and Sex/Date Of Hire""), ""04/24/2019"")",Chrome 75.0.3770.100,,2019-06-24 13:49:00,2019-06-24 13:49:01,"0,894s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:49:01,2019-06-24 13:49:04,"3,011s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:49:04,2019-06-24 13:49:04,"0,196s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLINK - 28718/BannerFrame""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:49:04,2019-06-24 13:49:05,"0,244s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSaveII""), 50)",Chrome 75.0.3770.100,,2019-06-24 13:49:05,2019-06-24 13:49:05,"0,123s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/bttnSaveII""))",Chrome 75.0.3770.100,,2019-06-24 13:49:05,2019-06-24 13:49:10,"5,730s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:49:10,2019-06-24 13:49:14,"3,013s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:49:14,2019-06-24 13:49:14,"0,084s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameLeft""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:49:14,2019-06-24 13:49:14,"0,183s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Caregiver Locations""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:49:14,2019-06-24 13:49:14,"0,096s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Caregiver Locations""))",Chrome 75.0.3770.100,,2019-06-24 13:49:14,2019-06-24 13:49:16,"2,522s",PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-24 13:49:16,2019-06-24 13:49:18,"2,021s",PASSED
switchToDefaultContent(),Chrome 75.0.3770.100,,2019-06-24 13:49:18,2019-06-24 13:49:19,"0,079s",PASSED
"switchToFrame(findTestObject(""Regression BackOffice/CLNK-23449/FrameMain""), 30)",Chrome 75.0.3770.100,,2019-06-24 13:49:19,2019-06-24 13:49:19,"0,277s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:49:19,2019-06-24 13:49:24,"5,011s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Add New Caregiver Location""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:49:24,2019-06-24 13:49:24,"0,117s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/Add New Caregiver Location""))",Chrome 75.0.3770.100,,2019-06-24 13:49:24,2019-06-24 13:49:25,"0,712s",PASSED
delay(5),Chrome 75.0.3770.100,,2019-06-24 13:49:25,2019-06-24 13:49:30,"5,009s",PASSED
"waitForElementPresent(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/ZoneNameType""), 100)",Chrome 75.0.3770.100,,2019-06-24 13:49:30,2019-06-24 13:49:30,"0,169s",PASSED
"click(findTestObject(""Regression BackOffice/CLINK - 28718/Locations/ZoneNameType""))",Chrome 75.0.3770.100,,2019-06-24 13:49:30,2019-06-24 13:49:30,"0,657s",PASSED
delay(3),Chrome 75.0.3770.100,,2019-06-24 13:49:30,2019-06-24 13:49:33,"3,013s",PASSED
